car_id,car_type,vehicle_type,age_years,model_year,model_month,age_string,first_date,last_date,collection_period,efficiency,efficiency_score,avg_temperature,temperature_score,cell_imbalance,cell_imbalance_score,driving_habit_score,charging_count,avg_charging_amount,charging_pattern_score,weighted_avg,age_penalty,final_score
V000CC0068,EV3,중형,1.33,2024.0,8.0,2024.08,2025-06-10T23:24:17+00:00,2025-10-30T14:59:36+00:00,2025.06.10 ~ 2025.10.30,8.06,100.0,26.78,100.0,0.007,96.3,88.29,75.0,31.9,75.14,93.29,1.9,91.39
V000CC0008,EV6_LONGRANGE,중형,3.17,2022.0,10.0,2022.10,2025-06-10T21:23:22+00:00,2025-10-26T16:12:42+00:00,2025.06.10 ~ 2025.10.26,7.43,100.0,28.83,100.0,0.008,95.25,89.24,160.0,34.6,97.12,96.93,4.0,92.93
V000CC0058,PORTER2,상용차,1.0,2024.0,12.0,2024.12,2025-06-10T22:49:26+00:00,2025-10-29T14:17:03+00:00,2025.06.10 ~ 2025.10.29,5.02,79.97,28.61,100.0,0.0079,95.42,90.54,250.0,16.1,66.31,85.37,1.5,83.87
V000CC0044,EV3_LONGRANGE,중형,1.0,2024.0,12.0,2024.12,2025-06-11T00:45:07+00:00,2025-06-26T15:57:34+00:00,2025.06.11 ~ 2025.06.26,8.77,100.0,28.88,100.0,0.0068,96.46,90.79,64.0,24.2,57.42,90.78,1.5,89.28
V000CB0100,PORTER2,상용차,3.17,2022.0,10.0,2022.10,2025-06-11T10:35:32+00:00,2025-09-18T11:21:15+00:00,2025.06.11 ~ 2025.09.18,4.65,79.11,28.77,100.0,0.0061,97.0,90.89,47.0,32.1,91.46,89.59,4.0,85.59
V000CC0062,NIRO_LONGRANGE,소형,6.83,2019.0,2.0,2019.02,2025-06-10T23:08:35+00:00,2025-10-29T21:12:04+00:00,2025.06.10 ~ 2025.10.29,7.89,100.0,27.72,100.0,0.0055,97.43,92.91,153.0,19.5,98.73,98.18,6.2,91.98
V000CC0066,BONGO3,상용차,1.0,2024.0,12.0,2024.12,2025-06-10T15:10:38+00:00,2025-08-23T17:45:18+00:00,2025.06.10 ~ 2025.08.23,4.06,65.59,29.88,100.0,0.0081,95.16,87.7,323.0,37.3,55.83,78.31,1.5,76.81
V000CC0063,CASPER_LONGRANGE,중형,1.17,2024.0,10.0,2024.10,2025-06-10T16:08:02+00:00,2025-11-03T15:29:17+00:00,2025.06.10 ~ 2025.11.03,10.37,100.0,24.58,100.0,0.0074,95.84,91.67,20.0,36.1,100.0,97.92,1.7,96.22
V000CC0081,EV3_LONGRANGE,중형,1.33,2024.0,8.0,2024.08,2025-06-10T22:41:43+00:00,2025-10-29T23:44:42+00:00,2025.06.10 ~ 2025.10.29,6.73,91.27,26.55,100.0,0.0068,96.41,92.62,199.0,7.9,74.13,90.95,1.9,89.05
V000CC0070,EV6_LONGRANGE,중형,1.33,2024.0,8.0,2024.08,2025-06-11T04:49:40+00:00,2025-09-23T00:27:28+00:00,2025.06.11 ~ 2025.09.23,7.11,97.01,28.66,100.0,0.0066,96.58,90.5,29.0,45.0,82.95,94.01,1.9,92.11
V003CE0000,SOUL_LONGRANGE,소형,0.92,2025.0,1.0,2025.01,2025-06-11T07:26:37+00:00,2025-10-31T13:06:39+00:00,2025.06.11 ~ 2025.10.31,8.63,100.0,26.58,100.0,0.0204,47.23,93.14,107.0,29.7,95.7,89.35,1.4,87.95
V000CB0008,EV6_LONGRANGE,중형,4.17,2021.0,10.0,2021.10,2025-06-10T20:51:27+00:00,2025-10-29T17:44:09+00:00,2025.06.10 ~ 2025.10.29,7.55,100.0,26.3,100.0,0.0067,96.53,89.86,96.0,29.9,95.42,96.97,4.8,92.17
V000CE0017,EV3_LONGRANGE,중형,0.75,2025.0,3.0,2025.03,2025-06-10T23:01:27+00:00,2025-10-28T22:30:27+00:00,2025.06.10 ~ 2025.10.28,7.43,100.0,27.48,100.0,0.0068,96.47,92.88,60.0,32.7,88.32,96.28,1.1,95.18
V000CC0051,CASPER_LONGRANGE,중형,0.75,2025.0,3.0,2025.03,2025-06-13T00:36:41+00:00,2025-06-13T01:20:08+00:00,2025.06.13 ~ 2025.06.13,,0.0,24.09,100.0,0.0054,97.49,91.57,,,80.0,61.51,1.1,60.41
V004CG0022,EV9,대형,0.58,2025.0,5.0,2025.05,2025-07-08T21:59:03+00:00,2025-10-29T13:12:09+00:00,2025.07.08 ~ 2025.10.29,4.89,69.65,26.66,100.0,0.0073,95.99,92.1,57.0,56.2,90.09,86.25,0.9,85.35
V03CF0020,NIRO_PLUS,소형,0.92,2025.0,1.0,2025.01,2025-07-15T15:08:38+00:00,2025-07-27T22:07:37+00:00,2025.07.15 ~ 2025.07.27,8.55,100.0,31.41,97.19,0.006,97.04,91.98,,,80.0,94.37,1.4,92.97
V03CD0060,NIRO_PLUS,소형,0.92,2025.0,1.0,2025.01,2025-07-23T07:05:28+00:00,2025-10-29T22:19:25+00:00,2025.07.23 ~ 2025.10.29,7.87,93.3,23.22,100.0,0.0055,97.42,90.61,10.0,53.5,100.0,95.77,1.4,94.37
V03CD0061,NIRO_PLUS,소형,0.92,2025.0,1.0,2025.01,2025-07-15T22:47:13+00:00,2025-10-30T17:32:29+00:00,2025.07.15 ~ 2025.10.30,9.17,100.0,22.59,100.0,0.0061,96.98,91.8,12.0,37.5,100.0,98.13,1.4,96.73
V03CD0078,NIRO_PLUS,소형,0.92,2025.0,1.0,2025.01,2025-07-24T01:41:29+00:00,2025-10-27T21:12:59+00:00,2025.07.24 ~ 2025.10.27,7.89,93.64,26.9,100.0,0.0073,95.97,91.73,16.0,20.9,100.0,95.83,1.4,94.43
V03CD0085,NIRO_PLUS,소형,0.92,2025.0,1.0,2025.01,2025-07-15T23:43:23+00:00,2025-10-28T15:40:52+00:00,2025.07.15 ~ 2025.10.28,6.97,81.37,21.9,100.0,0.0116,89.0,89.99,24.0,29.1,100.0,90.29,1.4,88.89
V03CD0086,NIRO_PLUS,소형,0.92,2025.0,1.0,2025.01,2025-08-05T23:40:18+00:00,2025-11-02T16:01:02+00:00,2025.08.05 ~ 2025.11.02,6.88,80.13,25.41,100.0,0.0054,97.44,91.38,51.0,36.1,94.68,90.63,1.4,89.23
V03CD0093,NIRO_PLUS,소형,0.92,2025.0,1.0,2025.01,2025-07-15T23:40:06+00:00,2025-11-02T23:13:14+00:00,2025.07.15 ~ 2025.11.02,7.17,83.99,26.03,100.0,0.0064,96.79,91.62,63.0,31.2,94.55,91.82,1.4,90.42
V03CD0094,NIRO_PLUS,소형,0.92,2025.0,1.0,2025.01,2025-07-15T23:43:49+00:00,2025-10-30T19:02:44+00:00,2025.07.15 ~ 2025.10.30,7.42,87.37,25.85,100.0,0.0057,97.3,92.05,60.0,38.5,97.07,93.53,1.4,92.13
V03CD0097,NIRO_PLUS,소형,0.92,2025.0,1.0,2025.01,2025-07-20T23:56:19+00:00,2025-11-04T02:31:06+00:00,2025.07.20 ~ 2025.11.04,6.0,68.42,21.52,100.0,0.0058,97.22,90.97,5.0,46.5,100.0,87.51,1.4,86.11
V03CD0079,NIRO_LONGRANGE,소형,0.92,2025.0,1.0,2025.01,2025-09-25T02:06:13+00:00,2025-09-25T07:15:48+00:00,2025.09.25 ~ 2025.09.25,5.22,57.95,27.83,100.0,0.0066,96.64,91.43,,,80.0,80.66,1.4,79.26
V03CD0082,NIRO_LONGRANGE,소형,0.92,2025.0,1.0,2025.01,2025-08-01T04:28:58+00:00,2025-11-03T19:51:20+00:00,2025.08.01 ~ 2025.11.03,7.12,83.41,26.46,100.0,0.0057,97.25,90.74,8.0,36.7,100.0,92.47,1.4,91.07
V03CD0062,EV6_LONGRANGE,중형,0.92,2025.0,1.0,2025.01,2025-07-16T23:05:07+00:00,2025-10-30T14:39:34+00:00,2025.07.16 ~ 2025.10.30,7.68,100.0,24.66,100.0,0.0067,96.49,90.37,19.0,33.8,81.0,94.64,1.4,93.24
V03CD0063,EV6_LONGRANGE,중형,0.92,2025.0,1.0,2025.01,2025-07-16T04:33:05+00:00,2025-10-28T22:59:36+00:00,2025.07.16 ~ 2025.10.28,6.57,88.02,24.15,100.0,0.006,97.1,91.26,14.0,44.4,82.57,91.16,1.4,89.76
V03CD0064,EV6_LONGRANGE,중형,0.92,2025.0,1.0,2025.01,2025-07-17T04:14:41+00:00,2025-10-30T19:16:56+00:00,2025.07.17 ~ 2025.10.30,6.46,86.36,25.07,100.0,0.0082,95.05,89.53,26.0,26.5,69.02,87.72,1.4,86.32
V03CD0067,EV6_LONGRANGE,중형,0.92,2025.0,1.0,2025.01,2025-07-18T04:18:44+00:00,2025-10-22T23:21:14+00:00,2025.07.18 ~ 2025.10.22,5.99,79.38,25.27,100.0,0.006,97.1,90.68,8.0,46.4,89.26,89.3,1.4,87.9
V03CD0072,EV3_LONGRANGE,중형,0.92,2025.0,1.0,2025.01,2025-07-16T02:48:44+00:00,2025-10-29T22:34:55+00:00,2025.07.16 ~ 2025.10.29,7.66,100.0,28.9,100.0,0.0079,95.39,90.3,18.0,42.3,100.0,97.62,1.4,96.22
V03CD0059,IONIQ5_LONGRANGE,중형,0.92,2025.0,1.0,2025.01,2025-08-21T00:15:47+00:00,2025-10-29T13:34:03+00:00,2025.08.21 ~ 2025.10.29,6.78,91.16,23.47,100.0,0.0065,96.72,90.51,21.0,26.2,84.94,92.41,1.4,91.01
V03CD0080,IONIQ5_LONGRANGE,중형,0.92,2025.0,1.0,2025.01,2025-07-23T07:27:52+00:00,2025-10-23T22:07:00+00:00,2025.07.23 ~ 2025.10.23,7.97,100.0,27.91,100.0,0.0062,96.9,91.4,3.0,37.8,100.0,98.05,1.4,96.65
V03CD0081,IONIQ5_LONGRANGE,중형,0.92,2025.0,1.0,2025.01,2025-07-17T05:34:31+00:00,2025-07-17T07:11:13+00:00,2025.07.17 ~ 2025.07.17,,0.0,27.45,100.0,0.0059,97.13,93.34,,,80.0,61.74,1.4,60.34
V03CD0083,IONIQ5_LONGRANGE,중형,0.92,2025.0,1.0,2025.01,2025-07-16T05:28:48+00:00,2025-10-28T22:53:44+00:00,2025.07.16 ~ 2025.10.28,5.44,71.06,27.83,100.0,0.0075,95.74,92.41,45.0,12.3,52.01,80.38,1.4,78.98
V013CG0047,EV3_LONGRANGE,중형,1.08,2024.0,11.0,2024.11,2025-07-31T09:04:40+00:00,2025-10-30T13:40:10+00:00,2025.07.31 ~ 2025.10.30,7.94,100.0,26.99,100.0,0.007,96.3,96.11,19.0,43.8,98.19,98.43,1.6,96.83
V025CG0062,EV3_LONGRANGE,중형,0.42,2025.0,7.0,2025.07,2025-07-29T22:17:25+00:00,2025-10-29T13:27:01+00:00,2025.07.29 ~ 2025.10.29,9.07,100.0,25.04,100.0,0.0063,96.82,90.4,50.0,22.6,99.71,97.82,0.6,97.22
V010CG0041,EV6_LONGRANGE,중형,4.08,2021.0,11.0,2021.11,2025-07-29T22:41:24+00:00,2025-10-30T16:40:50+00:00,2025.07.29 ~ 2025.10.30,6.69,96.58,25.77,100.0,0.0097,92.88,88.18,57.0,22.3,74.63,91.48,4.8,86.68
V011CG0043,EV6_LONGRANGE,중형,3.25,2022.0,9.0,2022.09,2025-07-29T20:05:05+00:00,2025-10-29T11:47:56+00:00,2025.07.29 ~ 2025.10.29,8.35,100.0,26.29,100.0,0.0068,96.46,91.18,49.0,29.9,98.69,97.72,4.1,93.62
V03CD0121,KONA_LONGRANGE,소형,0.92,2025.0,1.0,2025.01,2025-08-05T08:23:53+00:00,2025-10-30T00:00:18+00:00,2025.08.05 ~ 2025.10.30,8.33,99.47,24.58,100.0,0.0065,96.72,91.32,42.0,19.4,81.83,94.8,1.4,93.4
V022CG0059,KONA_LONGRANGE,소형,7.08,2018.0,11.0,2018.11,2025-07-29T16:06:11+00:00,2025-10-29T03:06:48+00:00,2025.07.29 ~ 2025.10.29,8.39,100.0,26.58,100.0,0.0075,95.81,93.7,320.0,8.8,94.83,97.39,6.3,91.09
V029CG0068,GV60,중형,3.58,2022.0,5.0,2022.05,2025-07-30T02:37:38+00:00,2025-10-26T05:47:15+00:00,2025.07.30 ~ 2025.10.26,4.57,63.71,28.78,100.0,0.0067,96.51,91.34,31.0,22.1,81.09,82.73,4.4,78.33
V015CG0054,G80,중형,3.67,2022.0,4.0,2022.04,2025-07-29T21:22:53+00:00,2025-10-13T09:57:35+00:00,2025.07.29 ~ 2025.10.13,6.85,98.08,29.7,100.0,0.0068,96.4,92.66,42.0,28.4,80.24,94.24,4.4,89.84
V03CD0109,NIRO_LONGRANGE,소형,0.92,2025.0,1.0,2025.01,2025-07-29T23:26:07+00:00,2025-09-18T04:47:01+00:00,2025.07.29 ~ 2025.09.18,8.39,100.0,29.66,100.0,0.0052,97.56,91.1,12.0,38.1,100.0,98.11,1.4,96.71
V03CD0129,NIRO_PLUS,소형,0.92,2025.0,1.0,2025.01,2025-07-29T22:04:39+00:00,2025-10-30T19:21:54+00:00,2025.07.29 ~ 2025.10.30,6.79,79.0,25.68,100.0,0.0083,94.89,88.09,19.0,26.3,83.38,87.39,1.4,85.99
V03CD0106,IONIQ,중형,0.92,2025.0,1.0,2025.01,2025-09-12T04:37:27+00:00,2025-11-03T19:12:40+00:00,2025.09.12 ~ 2025.11.03,9.76,100.0,22.3,100.0,0.0078,95.43,91.09,6.0,57.0,100.0,97.75,1.4,96.35
V03CD0108,IONIQ,중형,0.92,2025.0,1.0,2025.01,2025-07-30T02:02:37+00:00,2025-10-23T19:19:31+00:00,2025.07.30 ~ 2025.10.23,5.89,77.77,27.19,100.0,0.0084,94.74,89.63,3.0,52.5,100.0,89.98,1.4,88.58
V03CD0117,IONIQ,중형,0.92,2025.0,1.0,2025.01,2025-07-30T04:12:12+00:00,2025-11-02T21:44:07+00:00,2025.07.30 ~ 2025.11.02,7.86,100.0,27.15,100.0,0.0073,95.96,91.72,28.0,41.5,99.51,97.87,1.4,96.47
V012CG0046,IONIQ9,중형,0.58,2025.0,5.0,2025.05,2025-07-30T01:28:42+00:00,2025-10-29T13:35:20+00:00,2025.07.30 ~ 2025.10.29,6.67,88.75,25.54,100.0,0.0059,97.16,94.6,22.0,28.1,92.83,93.68,0.9,92.78
V03CD0113,IONIQ5_LONGRANGE,중형,0.92,2025.0,1.0,2025.01,2025-07-29T20:20:13+00:00,2025-10-29T05:10:48+00:00,2025.07.29 ~ 2025.10.29,7.55,100.0,26.0,100.0,0.006,97.07,91.96,66.0,46.6,100.0,98.17,1.4,96.77
V03CD0123,IONIQ5_LONGRANGE,중형,0.92,2025.0,1.0,2025.01,2025-08-11T02:37:52+00:00,2025-10-29T17:11:56+00:00,2025.08.11 ~ 2025.10.29,6.74,90.59,24.49,100.0,0.0069,96.33,91.38,33.0,25.9,60.26,88.19,1.4,86.79
V03CD0124,IONIQ5_LONGRANGE,중형,0.92,2025.0,1.0,2025.01,2025-07-30T04:00:14+00:00,2025-10-28T04:23:34+00:00,2025.07.30 ~ 2025.10.28,6.39,85.38,26.51,100.0,0.0072,96.11,89.17,40.0,22.5,80.76,89.47,1.4,88.07
V03CD0127,IONIQ5_LONGRANGE,중형,0.92,2025.0,1.0,2025.01,2025-08-06T01:07:31+00:00,2025-10-29T23:16:52+00:00,2025.08.06 ~ 2025.10.29,6.84,92.09,24.77,100.0,0.0073,96.04,89.25,44.0,23.5,56.35,87.64,1.4,86.24
V026CG0063,IONIQ5_LONGRANGE,중형,0.92,2025.0,1.0,2025.01,2025-07-30T13:30:01+00:00,2025-09-23T14:34:31+00:00,2025.07.30 ~ 2025.09.23,,0.0,31.03,97.95,0.0077,95.55,90.49,124.0,17.0,92.22,62.7,1.4,61.3
V027CG0066,IONIQ5_LONGRANGE,중형,2.67,2023.0,4.0,2023.04,2025-07-29T20:43:31+00:00,2025-10-29T00:26:36+00:00,2025.07.29 ~ 2025.10.29,6.92,97.0,26.99,100.0,0.009,94.04,89.17,46.0,34.7,86.46,93.95,3.5,90.45
V015CG0053,THE_NEW_IONIQ5_LONGRANGE,중형,0.75,2025.0,3.0,2025.03,2025-07-29T15:00:02+00:00,2025-10-30T05:35:39+00:00,2025.07.29 ~ 2025.10.30,8.31,100.0,27.65,100.0,0.007,96.27,91.17,213.0,28.7,80.47,94.65,1.1,93.55
V001CG0006,THE_NEW_IONIQ5_LONGRANGE,중형,0.58,2025.0,5.0,2025.05,2025-08-12T21:15:01+00:00,2025-10-30T13:28:07+00:00,2025.08.12 ~ 2025.10.30,7.84,100.0,27.57,100.0,0.0075,95.79,89.32,51.0,20.3,98.54,97.27,0.9,96.37
V005CG0023,IONIQ5_LONGRANGE,중형,3.67,2022.0,4.0,2022.04,2025-08-12T21:22:26+00:00,2025-10-29T12:35:52+00:00,2025.08.12 ~ 2025.10.29,6.66,95.33,27.41,100.0,0.0075,95.83,93.27,79.0,37.4,85.15,94.15,4.4,89.75
V021CF0098,IONIQ5_LONGRANGE,중형,4.08,2021.0,11.0,2021.11,2025-08-13T23:18:19+00:00,2025-10-29T22:21:58+00:00,2025.08.13 ~ 2025.10.29,7.78,100.0,27.75,100.0,0.007,96.23,91.96,39.0,30.4,77.22,94.23,4.8,89.43
V007CG0005,IONIQ9,중형,0.67,2025.0,4.0,2025.04,2025-08-13T00:01:20+00:00,2025-10-29T15:15:51+00:00,2025.08.13 ~ 2025.10.29,6.11,80.58,25.25,100.0,0.0064,96.74,93.19,60.0,24.8,63.85,85.82,1.0,84.82
V003CG0016,CASPER_LONGRANGE,중형,1.17,2024.0,10.0,2024.10,2025-08-12T23:40:58+00:00,2025-10-30T01:44:22+00:00,2025.08.12 ~ 2025.10.30,9.38,100.0,26.09,100.0,0.0067,96.51,92.16,24.0,44.3,67.71,92.73,1.7,91.03
V025CF0138,CASPER_LONGRANGE,중형,0.92,2025.0,1.0,2025.01,2025-08-12T20:38:49+00:00,2025-11-01T12:06:46+00:00,2025.08.12 ~ 2025.11.01,8.92,100.0,24.92,100.0,0.007,96.25,92.18,82.0,18.5,90.8,96.54,1.4,95.14
V026CF0147,CASPER_LONGRANGE,중형,1.33,2024.0,8.0,2024.08,2025-08-12T20:40:22+00:00,2025-10-30T11:45:05+00:00,2025.08.12 ~ 2025.10.30,12.61,100.0,23.39,100.0,0.0066,96.63,97.25,43.0,17.1,93.03,97.82,1.9,95.92
V026CF0145,EV3_STANDARD,중형,0.58,2025.0,5.0,2025.05,2025-08-12T23:19:15+00:00,2025-10-29T03:21:26+00:00,2025.08.12 ~ 2025.10.29,10.11,100.0,28.04,100.0,0.0062,96.91,95.14,58.0,47.6,78.8,95.14,0.9,94.24
V024CF0116,EV3_LONGRANGE,중형,0.75,2025.0,3.0,2025.03,2025-08-13T04:29:16+00:00,2025-10-31T02:22:47+00:00,2025.08.13 ~ 2025.10.31,7.67,100.0,26.27,100.0,0.0064,96.79,91.64,33.0,28.0,64.94,92.23,1.1,91.13
V009CG0038,EV4_LONGRANGE,중형,0.58,2025.0,5.0,2025.05,2025-08-12T17:02:52+00:00,2025-11-02T02:52:29+00:00,2025.08.12 ~ 2025.11.02,8.02,100.0,27.13,100.0,0.0066,96.64,92.81,47.0,39.3,94.18,97.27,0.9,96.37
V021CF0096,EV6_LONGRANGE,중형,3.42,2022.0,7.0,2022.07,2025-08-12T23:51:57+00:00,2025-10-29T14:29:29+00:00,2025.08.12 ~ 2025.10.29,8.92,100.0,26.74,100.0,0.006,97.07,93.51,22.0,26.8,93.75,97.39,4.2,93.19
V026CF0140,EV6_LONGRANGE,중형,2.58,2023.0,5.0,2023.05,2025-08-12T20:47:58+00:00,2025-10-29T11:38:27+00:00,2025.08.12 ~ 2025.10.29,6.64,92.58,26.38,100.0,0.0077,95.62,86.75,83.0,23.9,98.95,94.41,3.4,91.01
V026CF0141,EV6_LONGRANGE,중형,3.42,2022.0,7.0,2022.07,2025-08-12T20:14:33+00:00,2025-10-29T01:47:05+00:00,2025.08.12 ~ 2025.10.29,7.86,100.0,23.6,100.0,0.0075,95.81,93.36,157.0,13.4,99.18,98.06,4.2,93.86
V002CG0007,KONA_LONGRANGE,소형,7.08,2018.0,11.0,2018.11,2025-08-12T21:40:29+00:00,2025-10-29T19:38:11+00:00,2025.08.12 ~ 2025.10.29,7.41,96.17,24.71,100.0,0.0251,40.0,92.74,145.0,15.2,92.99,86.34,6.3,80.04
V024CF0129,KONA_LONGRANGE,소형,4.67,2021.0,4.0,2021.04,2025-08-12T22:17:10+00:00,2025-11-01T17:01:35+00:00,2025.08.12 ~ 2025.11.01,9.23,100.0,31.32,97.37,0.0062,96.91,90.16,16.0,32.5,83.43,94.64,5.2,89.44
V022CF0107,GV70,중형,0.5,2025.0,6.0,2025.06,2025-08-12T22:27:54+00:00,2025-10-28T23:30:50+00:00,2025.08.12 ~ 2025.10.28,,0.0,25.61,100.0,0.0074,95.89,93.01,94.0,34.2,92.77,63.61,0.8,62.81
V002CG0010,GV70,중형,3.08,2022.0,11.0,2022.11,2025-08-12T21:14:48+00:00,2025-10-28T23:56:02+00:00,2025.08.12 ~ 2025.10.28,5.94,83.17,25.11,100.0,0.0084,94.75,92.59,96.0,20.3,85.45,89.85,4.0,85.85
V023CF0114,NIRO_PLUS,소형,2.92,2023.0,1.0,2023.01,2025-08-12T15:47:54+00:00,2025-10-30T05:17:43+00:00,2025.08.12 ~ 2025.10.30,9.62,100.0,29.21,100.0,0.0082,95.02,88.93,134.0,16.9,60.79,90.79,3.8,86.99
V027CF0156,SOUL_LONGRANGE,소형,6.5,2019.0,6.0,2019.06,2025-08-12T23:33:20+00:00,2025-11-01T00:23:08+00:00,2025.08.12 ~ 2025.11.01,7.35,95.37,26.61,100.0,0.0067,96.55,91.69,28.0,39.0,86.31,94.21,6.1,88.11
V028CF0166,BONGO3,상용차,2.5,2023.0,6.0,2023.06,2025-08-12T19:51:29+00:00,2025-10-28T23:56:30+00:00,2025.08.12 ~ 2025.10.28,3.98,67.58,29.08,100.0,0.0066,96.62,88.01,363.0,32.0,76.65,82.74,3.3,79.44
V002CG0009,EV4_LONGRANGE,중형,0.5,2025.0,6.0,2025.06,2025-09-02T23:06:26+00:00,2025-10-31T17:18:19+00:00,2025.09.02 ~ 2025.10.31,7.6,100.0,23.96,100.0,0.0071,96.22,90.78,101.0,14.7,85.29,95.38,0.8,94.58
V005CG0025,EV6_LONGRANGE,중형,3.08,2022.0,11.0,2022.11,2025-09-03T00:42:25+00:00,2025-10-30T21:30:34+00:00,2025.09.03 ~ 2025.10.30,7.64,100.0,24.29,100.0,0.0072,96.12,91.27,13.0,17.5,85.12,95.42,4.0,91.42
V007CG0030,EV6_LONGRANGE,중형,0.5,2025.0,6.0,2025.06,2025-09-03T00:41:24+00:00,2025-10-29T15:44:08+00:00,2025.09.03 ~ 2025.10.29,8.38,100.0,21.65,100.0,0.0071,96.2,88.46,99.0,33.0,55.68,90.06,0.8,89.26
V021CF0097,EV6_LONGRANGE,중형,2.42,2023.0,7.0,2023.07,2025-09-05T10:37:13+00:00,2025-10-29T13:57:01+00:00,2025.09.05 ~ 2025.10.29,7.24,100.0,25.14,100.0,0.0067,96.51,92.12,63.0,18.1,92.37,96.83,3.2,93.63
V026CF0144,EV6_LONGRANGE,중형,3.33,2022.0,8.0,2022.08,2025-09-02T22:43:21+00:00,2025-10-29T13:51:48+00:00,2025.09.02 ~ 2025.10.29,7.77,100.0,25.38,100.0,0.0077,95.62,91.64,31.0,25.8,79.79,94.51,4.2,90.31
V026CF0143,EV9,대형,1.67,2024.0,4.0,2024.04,2025-09-03T04:00:55+00:00,2025-10-29T19:33:21+00:00,2025.09.03 ~ 2025.10.29,5.88,86.72,24.51,100.0,0.0084,94.83,93.28,53.0,29.2,87.6,91.53,2.3,89.23
V024CF0134,IONIQ5_LONGRANGE,중형,4.17,2021.0,10.0,2021.10,2025-09-02T23:22:26+00:00,2025-10-30T02:17:38+00:00,2025.09.02 ~ 2025.10.30,7.24,100.0,22.88,100.0,0.0086,94.59,91.97,33.0,36.8,73.08,93.27,4.8,88.47
V009CG0037,IONIQ5_LONGRANGE,중형,3.17,2022.0,10.0,2022.10,2025-09-02T20:52:04+00:00,2025-10-29T03:31:22+00:00,2025.09.02 ~ 2025.10.29,8.68,100.0,23.89,100.0,0.0076,95.73,92.12,45.0,40.4,90.97,96.47,4.0,92.47
V010CG0040,IONIQ5_LONGRANGE,중형,4.58,2021.0,5.0,2021.05,2025-09-02T22:46:43+00:00,2025-10-28T23:13:56+00:00,2025.09.02 ~ 2025.10.28,8.62,100.0,26.19,100.0,0.0079,95.35,91.15,39.0,23.2,74.78,93.55,5.2,88.35
V007CG0021,IONIQ9,중형,0.75,2025.0,3.0,2025.03,2025-09-02T20:45:19+00:00,2025-10-29T12:25:12+00:00,2025.09.02 ~ 2025.10.29,6.67,89.09,24.17,100.0,0.0068,96.47,90.64,14.0,44.6,96.73,93.67,1.1,92.57
V018CF0075,IONIQ,중형,7.17,2018.0,10.0,2018.10,2025-09-02T23:02:29+00:00,2025-10-26T02:42:13+00:00,2025.09.02 ~ 2025.10.26,7.4,100.0,28.3,100.0,0.0077,95.62,89.53,56.0,35.6,92.76,96.32,6.4,89.92
V020CF0090,IONIQ,중형,8.33,2017.0,8.0,2017.08,2025-09-02T15:57:13+00:00,2025-10-31T04:16:40+00:00,2025.09.02 ~ 2025.10.31,9.17,100.0,25.47,100.0,0.0128,85.88,92.61,97.0,33.0,90.95,94.91,6.8,88.11
V016CF0065,KONA_LONGRANGE,소형,7.17,2018.0,10.0,2018.10,2025-09-06T05:30:46+00:00,2025-10-29T02:44:57+00:00,2025.09.06 ~ 2025.10.29,9.43,100.0,23.51,100.0,0.0054,97.47,95.21,148.0,6.4,95.17,97.97,6.4,91.57
V027CF0162,KONA_LONGRANGE,소형,7.42,2018.0,7.0,2018.07,2025-09-02T23:48:07+00:00,2025-09-29T23:49:25+00:00,2025.09.02 ~ 2025.09.29,6.75,87.39,28.83,100.0,0.0061,97.01,88.84,14.0,26.2,85.7,91.06,6.5,84.56
V030CF0179,KONA_LONGRANGE,소형,7.17,2018.0,10.0,2018.10,2025-09-03T02:44:59+00:00,2025-10-30T03:23:32+00:00,2025.09.03 ~ 2025.10.30,8.76,100.0,22.35,100.0,0.0069,96.32,94.9,77.0,20.8,81.09,95.39,6.4,88.99
V027CF0164,BONGO3,상용차,1.42,2024.0,7.0,2024.07,2025-09-05T01:32:22+00:00,2025-10-29T19:27:38+00:00,2025.09.05 ~ 2025.10.29,3.83,63.01,23.8,100.0,0.006,97.09,89.7,227.0,29.5,56.0,78.13,2.0,76.13
V008CG0033,PORTER2,상용차,4.08,2021.0,11.0,2021.11,2025-09-02T21:10:14+00:00,2025-10-28T20:20:14+00:00,2025.09.02 ~ 2025.10.28,4.26,75.22,28.22,100.0,0.009,94.01,88.68,391.0,25.5,70.64,83.96,4.8,79.16
V020CF0092,PORTER2,상용차,3.58,2022.0,5.0,2022.05,2025-09-02T23:06:23+00:00,2025-10-30T01:33:41+00:00,2025.09.02 ~ 2025.10.30,7.01,100.0,25.81,100.0,0.0067,96.51,89.24,77.0,27.1,75.79,93.59,4.4,89.19
V018CF0080,NIRO_LONGRANGE,소형,4.5,2021.0,6.0,2021.06,2025-09-09T03:16:05+00:00,2025-10-31T07:17:43+00:00,2025.09.09 ~ 2025.10.31,7.51,95.32,24.59,100.0,0.0056,97.37,90.29,59.0,27.2,87.42,94.29,5.1,89.19
V018CF0078,CASPER_LONGRANGE,중형,1.17,2024.0,10.0,2024.10,2025-09-02T23:55:49+00:00,2025-09-30T06:06:25+00:00,2025.09.02 ~ 2025.09.30,9.64,100.0,27.81,100.0,0.0065,96.71,87.53,33.0,37.9,67.03,91.88,1.7,90.18
